applicant_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,num_credit_lines,debt_to_income,previous_defaults,home_ownership,loan_purpose,default
4386,56,54300.0,8.6,763,15900.0,36,3,0.147,0,Own,Debt consolidation,0
4387,31,77700.0,7.3,744,15400.0,24,5,0.258,0,Rent,Business,0
4388,21,27700.0,0.9,718,6500.0,48,5,0.335,0,Mortgage,Education,0
4389,35,59900.0,5.8,644,49700.0,24,5,0.231,0,Own,Debt consolidation,0
4390,49,49400.0,12.1,709,16900.0,24,4,0.354,0,Mortgage,Home improvement,0
4391,27,58300.0,0.0,785,43900.0,24,4,0.043,0,Rent,Home improvement,0
4392,61,37800.0,17.8,677,4000.0,24,3,0.368,2,Own,Business,1
4393,18,97900.0,0.0,822,86600.0,36,4,0.144,0,Rent,Debt consolidation,0
4394,21,46500.0,0.3,550,32600.0,24,6,0.452,0,Rent,Debt consolidation,1
4395,44,119000.0,10.9,541,97700.0,48,3,0.178,0,Mortgage,Debt consolidation,0
4396,45,33000.0,14.0,749,16400.0,36,9,0.401,0,Rent,Debt consolidation,0
4397,33,71100.0,3.5,605,41900.0,24,3,0.26,1,Rent,Medical,1
4398,31,47600.0,9.6,833,17000.0,24,4,0.06,0,Rent,Debt consolidation,0
4399,21,41600.0,3.0,777,17400.0,36,1,0.338,0,Rent,Debt consolidation,0
4400,53,67200.0,12.7,797,46200.0,36,2,0.132,0,Rent,Home improvement,0
4401,38,42200.0,4.7,741,3900.0,36,5,0.199,0,Rent,Medical,0
4402,24,13000.0,0.0,596,1100.0,60,7,0.175,0,Rent,Medical,0
4403,39,10600.0,9.2,537,8400.0,12,2,0.085,0,Mortgage,Business,0
4404,67,92600.0,17.4,790,13300.0,36,2,0.352,2,Rent,Business,0
4405,31,90700.0,8.8,550,60100.0,36,2,0.149,2,Mortgage,Education,0
4406,65,126000.0,16.8,797,27700.0,24,3,0.199,0,Own,Car,0
4407,31,48600.0,2.5,724,17600.0,36,4,0.084,1,Rent,Debt consolidation,0
4408,27,25700.0,4.3,664,7700.0,36,0,0.19,0,Own,Education,0
4409,31,39700.0,3.1,705,18500.0,36,5,0.12,0,Mortgage,Business,0
4410,35,49300.0,6.8,707,37100.0,48,3,0.006,0,Own,Business,0
4411,24,29600.0,5.4,654,23500.0,12,3,0.424,0,Rent,Car,0
4412,49,111800.0,12.8,784,26700.0,36,2,0.339,0,Mortgage,Medical,0
4413,35,150200.0,7.2,781,50600.0,48,5,0.133,0,Rent,Education,0
4414,56,62300.0,15.8,682,47400.0,36,1,0.282,0,Own,Debt consolidation,0
4415,44,48800.0,5.3,622,6200.0,48,4,0.453,0,Rent,Car,0
4416,41,25700.0,10.4,774,3800.0,36,8,0.267,0,Rent,Home improvement,0
4417,42,106200.0,10.1,508,48600.0,36,4,0.419,0,Mortgage,Business,0
4418,26,,,706,36700.0,12,3,0.083,0,Rent,Home improvement,0
4419,55,42400.0,16.6,729,14200.0,36,7,0.087,0,Rent,Education,0
4420,23,62400.0,,604,6800.0,36,4,0.141,0,Rent,Home improvement,0
4421,56,36600.0,18.3,748,31900.0,12,6,0.191,0,Rent,Education,0
4422,70,52800.0,19.9,668,44800.0,24,3,0.47,0,Rent,Home improvement,1
4423,58,23800.0,16.7,626,14400.0,12,5,0.159,0,Rent,Medical,0
4424,42,84400.0,8.7,747,53100.0,36,3,0.405,0,Rent,Education,0
4425,34,46500.0,7.8,583,39200.0,12,5,0.219,1,Mortgage,Education,0
4426,64,87500.0,17.3,740,52300.0,60,7,0.257,0,Rent,Education,0
4427,31,44300.0,10.1,511,31900.0,60,1,0.144,0,Mortgage,Education,0
4428,43,45800.0,16.1,693,20300.0,60,1,0.259,0,Mortgage,Medical,0
4429,58,26700.0,18.6,674,6500.0,24,3,0.459,0,Mortgage,Education,0
4430,66,71700.0,23.8,627,54300.0,36,0,0.164,0,Mortgage,Education,0
4431,66,31600.0,14.6,701,20000.0,60,2,0.263,1,Mortgage,Debt consolidation,0
4432,22,38400.0,0.0,664,11400.0,48,3,0.208,2,Mortgage,Debt consolidation,0
4433,65,49000.0,17.8,754,28400.0,24,2,0.066,0,Rent,Medical,0
4434,24,52100.0,2.5,715,38800.0,60,4,0.06,0,Rent,Medical,0
4435,48,20900.0,11.4,706,5800.0,36,6,0.187,0,Rent,Home improvement,0
4436,67,43700.0,14.7,693,30700.0,48,4,0.308,0,Rent,Debt consolidation,0
4437,52,73000.0,17.1,632,8100.0,60,5,0.099,0,Rent,Medical,0
4438,68,,26.5,646,23600.0,60,4,0.162,0,Mortgage,Car,0
4439,36,43800.0,11.0,690,39400.0,36,3,0.386,0,Mortgage,Business,0
4440,34,53200.0,9.7,656,41800.0,24,5,0.171,0,Rent,Home improvement,0
4441,35,46000.0,7.5,759,36500.0,36,4,0.13,0,Mortgage,Education,0
4442,36,29300.0,4.7,677,18400.0,36,7,0.431,2,Mortgage,Car,0
4443,54,48100.0,14.6,700,21300.0,36,6,0.591,0,Rent,Debt consolidation,0
4444,41,80600.0,15.5,558,50400.0,36,8,0.108,0,Mortgage,Debt consolidation,0
4445,57,29000.0,14.5,745,9400.0,36,3,0.089,0,Rent,Car,0
4446,40,40700.0,7.4,624,21200.0,36,7,0.571,1,Rent,Education,0
4447,34,24600.0,9.7,587,12500.0,60,3,0.287,0,Own,Business,0
4448,28,78500.0,7.5,802,40200.0,60,2,0.431,0,Mortgage,Debt consolidation,0
4449,47,46800.0,9.1,726,18700.0,36,1,0.386,0,Rent,Business,0
4450,65,32000.0,18.0,748,11200.0,36,4,0.334,0,Mortgage,Education,0
4451,63,51300.0,16.5,706,17000.0,36,3,0.064,2,Mortgage,Home improvement,1
4452,31,26900.0,5.4,663,6500.0,36,3,0.051,0,Rent,Business,0
4453,43,29200.0,13.3,648,12300.0,12,1,0.38,0,Rent,Car,0
4454,55,23600.0,12.4,732,3500.0,48,2,0.022,0,Rent,Car,0
4455,50,28800.0,16.1,761,23500.0,48,2,0.189,0,Mortgage,Debt consolidation,0
4456,21,96600.0,,665,10600.0,36,5,0.206,1,Rent,Debt consolidation,0
4457,49,34000.0,19.4,836,25900.0,60,3,0.036,0,Rent,Education,0
4458,20,61900.0,1.8,654,15800.0,60,5,0.362,0,Rent,Business,0
4459,24,32300.0,2.1,558,25000.0,60,5,0.211,0,Own,Car,1
4460,52,71700.0,15.3,532,47500.0,60,3,0.053,0,Rent,Business,1
4461,23,29300.0,1.0,535,24400.0,36,6,0.475,0,Rent,Medical,1
4462,35,50000.0,1.4,637,39500.0,60,3,0.364,0,Mortgage,Business,0
4463,49,50300.0,11.7,651,32500.0,60,4,0.218,0,Mortgage,Home improvement,0
4464,52,157000.0,12.8,725,28100.0,36,4,0.221,0,Rent,Home improvement,0
4465,41,67200.0,4.4,668,34700.0,24,7,0.211,0,Mortgage,Business,0
4466,22,,1.4,737,12300.0,24,5,0.404,0,Mortgage,Business,1
4467,60,69000.0,10.6,674,55400.0,36,6,0.07,0,Rent,Home improvement,0
4468,68,142800.0,19.0,671,113000.0,48,5,0.216,0,Mortgage,Home improvement,0
4469,65,21700.0,19.5,624,6900.0,36,7,0.532,0,Own,Debt consolidation,0
4470,57,32200.0,,784,20000.0,48,5,0.129,0,Rent,Debt consolidation,0
4471,39,43500.0,7.2,547,14700.0,48,1,0.17,0,Rent,Debt consolidation,0
4472,64,39800.0,18.1,694,24900.0,24,2,0.27,0,Rent,Business,0
4473,43,41500.0,7.6,655,23700.0,24,3,0.101,0,Own,Education,0
4474,25,25500.0,2.8,733,12300.0,48,2,0.37,0,Mortgage,Car,0
4475,63,98900.0,18.2,668,78800.0,36,5,0.114,0,Mortgage,Debt consolidation,0
4476,34,24100.0,3.7,671,6200.0,60,4,0.225,0,Own,Car,0
4477,67,44400.0,20.4,649,32300.0,60,2,0.075,0,Rent,Education,0
4478,37,82700.0,8.4,781,52600.0,36,4,0.177,0,Own,Medical,0
4479,64,48300.0,17.9,670,14000.0,36,5,0.375,0,Own,Debt consolidation,0
4480,46,30000.0,18.5,828,12300.0,60,6,0.249,0,Mortgage,Home improvement,0
4481,42,25000.0,9.2,692,2700.0,60,3,0.184,0,Rent,Debt consolidation,0
4482,33,43700.0,5.2,672,24400.0,36,4,0.153,0,Own,Home improvement,0
4483,62,33600.0,16.3,658,27000.0,60,3,0.328,2,Rent,Home improvement,0
4484,21,54300.0,0.0,715,8200.0,36,5,0.43,0,Rent,Home improvement,0
4485,42,24300.0,11.7,623,3900.0,12,6,0.134,0,Rent,Car,0
4486,37,73600.0,5.5,682,33400.0,36,2,0.256,0,Rent,Medical,0
4487,46,51900.0,9.5,671,15000.0,48,3,0.144,0,Mortgage,Debt consolidation,0
4488,31,53900.0,3.6,696,15400.0,60,4,0.162,0,Rent,Home improvement,0
4489,53,100800.0,11.0,698,59800.0,24,3,0.227,0,Mortgage,Home improvement,0
4490,38,39400.0,2.7,702,15700.0,36,4,0.112,1,Rent,Car,0
4491,27,34100.0,2.2,678,26200.0,36,4,0.232,0,Rent,Business,1
4492,28,37300.0,6.6,796,15500.0,60,7,0.279,0,Rent,Car,0
4493,54,44500.0,15.0,704,25500.0,48,6,0.256,0,Rent,Home improvement,0
4494,31,46800.0,9.9,850,18200.0,24,5,0.022,0,Mortgage,Business,0
4495,34,32400.0,8.7,674,8700.0,60,4,0.194,0,Rent,Debt consolidation,1
4496,51,17800.0,14.8,747,8000.0,48,6,0.438,0,Rent,Debt consolidation,1
4497,35,37000.0,12.4,612,24500.0,60,6,0.156,1,Mortgage,Business,0
4498,38,58700.0,7.7,782,50500.0,60,4,0.414,0,Mortgage,Education,1
4499,30,,5.0,614,4500.0,24,1,0.096,0,Mortgage,Car,0
4500,36,89300.0,7.2,706,44800.0,60,4,0.163,0,Mortgage,Business,0
4501,54,,19.0,649,77000.0,36,2,0.229,0,Mortgage,Debt consolidation,0
4502,46,71700.0,,706,8800.0,60,0,0.65,0,Mortgage,Education,0
4503,70,97900.0,18.9,651,73900.0,24,4,0.14,0,Rent,Debt consolidation,0
4504,58,71900.0,17.8,607,20500.0,48,8,0.396,0,Mortgage,Business,0
4505,18,115300.0,0.0,648,91500.0,36,4,0.106,0,Rent,Debt consolidation,1
4506,38,123700.0,9.6,793,64300.0,12,3,0.55,0,Rent,Home improvement,0
4507,33,78900.0,7.2,707,14100.0,60,4,0.174,0,Own,Debt consolidation,0
4508,49,69800.0,11.8,567,47300.0,36,5,0.388,0,Own,Business,0
4509,32,44200.0,7.3,758,8100.0,12,6,0.007,0,Mortgage,Business,0
4510,69,48000.0,15.9,599,31800.0,60,4,0.126,0,Mortgage,Debt consolidation,1
4511,33,41400.0,6.5,729,30500.0,36,7,0.333,0,Own,Debt consolidation,0
4512,45,66900.0,9.4,714,36100.0,36,0,0.443,0,Rent,Home improvement,0
4513,24,34200.0,6.0,719,9600.0,60,2,0.256,0,Mortgage,Car,0
4514,66,44600.0,19.7,818,18800.0,36,7,0.341,1,Rent,Car,0
4515,66,15100.0,17.4,604,7500.0,12,5,0.255,0,Own,Education,0
4516,60,116000.0,12.7,719,71400.0,48,6,0.267,0,Mortgage,Medical,0
4517,36,43900.0,11.1,771,25800.0,48,6,0.08,0,Mortgage,Debt consolidation,0
4518,21,,0.1,619,24000.0,24,2,0.152,0,Mortgage,Debt consolidation,0
4519,55,101600.0,12.4,610,70600.0,36,1,0.279,0,Mortgage,Business,0
4520,40,57000.0,,647,40200.0,36,3,0.399,1,Rent,Car,1
4521,70,100900.0,22.7,696,64800.0,12,3,0.304,0,Mortgage,Debt consolidation,0
4522,55,26300.0,16.7,557,7400.0,36,2,0.164,0,Rent,Medical,1
4523,46,162500.0,11.3,714,73000.0,60,3,0.253,0,Rent,Debt consolidation,0
4524,70,84400.0,21.3,557,35300.0,36,7,0.562,0,Rent,Home improvement,1
4525,60,54400.0,17.5,773,40500.0,24,4,0.073,0,Rent,Medical,0
4526,42,100000.0,10.6,711,73700.0,60,5,0.096,1,Mortgage,Education,0
4527,18,27300.0,0.0,823,21500.0,36,4,0.109,0,Rent,Business,0
4528,22,42400.0,4.0,724,10500.0,60,5,0.368,0,Rent,Debt consolidation,1
4529,41,100900.0,9.4,646,69200.0,60,2,0.38,0,Mortgage,Business,1
4530,47,19300.0,9.1,606,15200.0,36,1,0.179,0,Rent,Medical,0
4531,19,64900.0,0.0,689,12400.0,36,1,0.2,0,Rent,Debt consolidation,0
4532,24,64000.0,4.7,668,5400.0,24,4,0.234,0,Mortgage,Debt consolidation,1
4533,55,131200.0,9.4,765,18300.0,24,7,0.1,0,Own,Debt consolidation,0
4534,57,22200.0,10.3,596,12500.0,24,2,0.147,0,Rent,Home improvement,0
4535,19,109600.0,1.0,832,44800.0,36,3,0.037,0,Rent,Debt consolidation,0
4536,44,37100.0,15.0,772,8000.0,36,1,0.446,0,Mortgage,Education,0
4537,22,39200.0,0.0,654,19600.0,60,3,0.307,0,Own,Debt consolidation,1
4538,56,26600.0,15.5,814,19100.0,24,3,0.348,0,Own,Car,0
4539,62,28500.0,16.4,607,22200.0,36,4,0.136,0,Mortgage,Car,0
4540,64,60000.0,17.6,686,41300.0,24,4,0.443,0,Rent,Education,1
4541,49,28100.0,13.3,568,22600.0,24,2,0.119,0,Mortgage,Car,0
4542,51,71000.0,9.3,818,40000.0,48,2,0.394,0,Mortgage,Car,0
4543,67,35200.0,16.3,538,26800.0,48,5,0.221,0,Mortgage,Business,0
4544,50,26700.0,11.9,555,10800.0,36,3,0.268,0,Rent,Home improvement,0
4545,41,37700.0,8.8,619,29200.0,36,4,0.06,0,Rent,Car,0
4546,57,58000.0,12.2,776,47100.0,36,2,0.109,0,Rent,Debt consolidation,0
4547,49,42700.0,14.8,746,27000.0,60,2,0.325,0,Rent,Home improvement,0
4548,62,49900.0,16.3,680,20800.0,36,5,0.216,0,Rent,Business,0
4549,45,69400.0,9.5,752,20100.0,48,0,0.421,0,Mortgage,Debt consolidation,0
4550,64,84200.0,19.2,661,27500.0,24,7,0.188,1,Mortgage,Debt consolidation,1
4551,20,42000.0,0.4,704,6800.0,36,3,0.009,0,Rent,Education,0
4552,19,29100.0,1.0,802,2600.0,36,4,0.152,0,Mortgage,Debt consolidation,0
4553,23,50900.0,0.0,650,20500.0,24,8,0.688,0,Rent,Car,0
4554,47,,7.4,609,5300.0,36,5,0.224,1,Rent,Car,1
4555,55,23600.0,13.9,708,18800.0,36,4,0.041,0,Rent,Education,0
4556,29,31400.0,4.6,729,18900.0,24,3,0.474,0,Own,Debt consolidation,0
4557,26,34200.0,0.0,679,26200.0,60,6,0.314,0,Mortgage,Debt consolidation,0
4558,63,44200.0,13.8,750,18900.0,12,5,0.217,0,Rent,Education,0
4559,57,,16.1,654,8100.0,60,5,0.475,0,Mortgage,Debt consolidation,0
4560,52,69800.0,11.3,680,20700.0,36,7,0.077,0,Rent,Home improvement,0
4561,43,22000.0,5.6,700,17100.0,24,7,0.478,0,Rent,Debt consolidation,0
4562,40,22300.0,11.7,693,3400.0,24,4,0.123,1,Own,Education,0
4563,19,41500.0,0.0,799,26700.0,48,1,0.135,0,Own,Car,0
4564,27,44900.0,7.0,700,10900.0,48,8,0.109,0,Mortgage,Car,0
4565,65,23700.0,18.9,646,8300.0,48,7,0.253,1,Rent,Debt consolidation,1
4566,35,36200.0,7.7,712,1900.0,36,5,0.315,0,Rent,Debt consolidation,0
4567,55,40100.0,14.2,751,18300.0,24,0,0.098,0,Rent,Business,0
4568,55,40300.0,6.8,732,6400.0,48,4,0.527,0,Rent,Debt consolidation,0
4569,34,52900.0,3.0,728,41300.0,60,4,0.428,0,Own,Education,0
4570,28,35200.0,3.6,550,4700.0,36,7,0.367,0,Rent,Business,0
4571,54,,15.5,471,27000.0,60,5,0.261,0,Mortgage,Home improvement,0
4572,22,62600.0,0.0,772,3900.0,36,4,0.62,0,Rent,Home improvement,0
4573,44,32700.0,10.2,705,29200.0,36,4,0.16,0,Mortgage,Home improvement,0
4574,65,51400.0,15.4,668,30600.0,36,4,0.247,0,Mortgage,Debt consolidation,0
4575,55,52200.0,15.5,726,31200.0,24,6,0.191,0,Rent,Home improvement,0
4576,58,90000.0,15.9,824,44200.0,24,4,0.344,0,Rent,Medical,0
4577,22,36300.0,3.8,783,28600.0,48,1,0.352,0,Mortgage,Medical,0
4578,28,71900.0,7.2,747,12400.0,60,3,0.212,0,Rent,Education,0
4579,32,50100.0,7.0,599,36300.0,36,4,0.443,0,Rent,Home improvement,0
4580,33,103300.0,8.6,609,76000.0,12,1,0.244,0,Mortgage,Home improvement,0
4581,28,93500.0,2.9,479,7500.0,12,8,0.199,0,Mortgage,Business,0
4582,69,54100.0,28.9,721,8800.0,36,3,0.314,0,Mortgage,Education,0
4583,26,43000.0,0.0,759,22100.0,48,3,0.24,0,Mortgage,Debt consolidation,0
4584,55,63200.0,13.2,765,8000.0,24,2,0.332,0,Rent,Business,0
4585,49,44800.0,15.1,724,13000.0,12,7,0.127,0,Mortgage,Debt consolidation,0
4586,50,113600.0,15.1,658,44700.0,48,2,0.218,0,Rent,Car,0
4587,29,51000.0,5.9,625,9400.0,24,3,0.709,0,Rent,Home improvement,0
4588,34,40000.0,8.4,604,25900.0,36,1,0.036,0,Own,Debt consolidation,0
4589,50,39000.0,6.5,657,18400.0,48,6,0.331,0,Own,Education,0
4590,33,26700.0,10.8,592,15900.0,24,3,0.103,0,Rent,Medical,0
4591,54,64700.0,13.8,810,29300.0,36,6,0.162,0,Mortgage,Business,0
4592,20,32500.0,2.0,566,13000.0,24,7,0.19,0,Mortgage,Debt consolidation,0
4593,21,84900.0,0.0,654,39800.0,36,4,0.179,1,Rent,Education,1
4594,56,25700.0,16.0,515,20900.0,60,5,0.276,1,Rent,Business,1
4595,50,52200.0,11.1,694,20200.0,48,7,0.305,0,Mortgage,Medical,0
4596,20,87100.0,2.0,670,51900.0,12,5,0.397,0,Mortgage,Education,0
4597,65,16700.0,19.8,641,12700.0,24,4,0.366,0,Mortgage,Debt consolidation,0
4598,18,134500.0,0.0,595,77700.0,24,3,0.281,0,Rent,Home improvement,0
4599,68,39600.0,16.8,670,9600.0,60,5,0.11,0,Mortgage,Business,0
4600,56,52600.0,,626,8100.0,48,5,0.241,0,Rent,Debt consolidation,0
4601,70,65200.0,20.3,659,36000.0,36,1,0.116,0,Mortgage,Car,0
4602,68,70500.0,21.5,827,47100.0,24,4,0.249,0,Mortgage,Debt consolidation,1
4603,34,56200.0,9.4,684,39500.0,60,6,0.394,0,Mortgage,Debt consolidation,0
4604,58,80700.0,16.5,713,51600.0,60,2,0.065,0,Rent,Debt consolidation,0
4605,29,63500.0,0.6,633,3400.0,24,3,0.343,0,Mortgage,Debt consolidation,0
4606,42,118200.0,9.9,607,83700.0,36,3,0.074,0,Mortgage,Medical,0
4607,30,63700.0,12.0,668,35900.0,36,2,0.403,1,Rent,Business,1
4608,43,130900.0,14.9,850,116500.0,36,1,0.172,0,Rent,Debt consolidation,0
4609,64,76900.0,9.5,647,53800.0,36,8,0.173,0,Mortgage,Car,0
4610,41,19900.0,9.4,699,8300.0,24,3,0.443,0,Rent,Business,0
4611,22,180900.0,4.0,604,113000.0,48,1,0.471,1,Mortgage,Education,0
4612,35,36800.0,6.3,450,21100.0,48,3,0.158,1,Rent,Debt consolidation,1
4613,59,103500.0,15.0,607,34900.0,36,5,0.416,2,Rent,Car,0
4614,45,49700.0,10.0,850,25000.0,36,3,0.212,0,Rent,Business,0
4615,47,83300.0,13.3,718,18600.0,12,5,0.252,0,Rent,Debt consolidation,0
4616,40,34700.0,5.4,801,4300.0,36,5,0.199,0,Mortgage,Education,0
4617,33,67000.0,9.6,642,45100.0,60,6,0.098,0,Mortgage,Debt consolidation,0
4618,49,43200.0,12.2,481,16300.0,36,0,0.118,0,Rent,Debt consolidation,1
4619,51,108000.0,10.4,581,74800.0,60,3,0.498,0,Rent,Debt consolidation,1
4620,65,61000.0,22.2,702,28400.0,48,3,0.145,0,Rent,Home improvement,0
4621,50,78300.0,8.2,689,57800.0,48,2,0.415,0,Mortgage,Medical,0
4622,70,16600.0,19.1,669,11300.0,36,3,0.057,0,Rent,Business,0
4623,61,47000.0,15.5,628,32900.0,24,2,0.271,0,Own,Business,0
4624,22,60200.0,4.0,745,25000.0,60,3,0.191,0,Mortgage,Debt consolidation,0
4625,38,54800.0,5.9,630,47500.0,48,2,0.453,0,Own,Debt consolidation,0
4626,38,79300.0,1.5,695,31300.0,60,6,0.255,0,Rent,Home improvement,1
4627,18,40800.0,0.0,686,29500.0,36,6,0.212,0,Own,Car,0
4628,27,50200.0,5.0,641,23400.0,36,5,0.287,0,Own,Business,0
4629,58,88500.0,18.4,599,22100.0,24,6,0.422,0,Rent,Debt consolidation,0
4630,36,15700.0,14.0,636,9200.0,36,4,0.319,0,Own,Debt consolidation,0
4631,25,65800.0,7.0,820,29500.0,36,2,0.305,0,Rent,Debt consolidation,0
4632,33,41500.0,6.6,759,11400.0,60,3,0.398,0,Rent,Debt consolidation,0
4633,32,31100.0,2.9,752,11700.0,60,2,0.374,0,Rent,Business,0
4634,27,58000.0,8.5,607,10800.0,36,6,0.408,0,Rent,Debt consolidation,1
4635,23,90600.0,0.9,555,80500.0,36,3,0.293,1,Mortgage,Debt consolidation,1
4636,58,82400.0,14.0,758,49200.0,12,2,0.209,0,Mortgage,Education,0
4637,61,45800.0,15.9,742,9000.0,36,1,0.173,0,Rent,Debt consolidation,0
4638,44,76000.0,6.6,681,53200.0,60,6,0.197,0,Rent,Debt consolidation,0
4639,50,75700.0,11.4,640,42500.0,48,6,0.19,0,Rent,Car,0
4640,66,46900.0,18.5,553,31100.0,36,2,0.356,0,Mortgage,Medical,0
4641,62,34700.0,19.8,739,19000.0,60,4,0.094,0,Rent,Medical,0
4642,19,35700.0,0.0,765,3600.0,12,3,0.185,0,Mortgage,Debt consolidation,0
4643,68,74500.0,16.2,616,16600.0,60,3,0.331,1,Mortgage,Car,0
4644,21,48000.0,0.0,609,33800.0,48,4,0.071,2,Mortgage,Education,0
4645,19,29100.0,1.0,769,20100.0,12,6,0.431,0,Mortgage,Debt consolidation,0
4646,39,21100.0,8.6,619,14600.0,48,6,0.269,0,Own,Home improvement,0
4647,57,74300.0,13.9,812,4700.0,12,6,0.028,0,Mortgage,Debt consolidation,0
4648,22,37300.0,0.2,661,27400.0,36,6,0.397,0,Rent,Home improvement,1
4649,33,57800.0,7.2,639,24500.0,36,5,0.186,0,Own,Debt consolidation,0
4650,31,91100.0,9.4,674,58300.0,24,2,0.186,0,Mortgage,Debt consolidation,0
4651,39,25500.0,6.1,639,7200.0,36,8,0.115,0,Rent,Debt consolidation,0
4652,70,47900.0,21.1,760,33700.0,36,4,0.115,0,Mortgage,Debt consolidation,0
4653,35,45000.0,9.7,741,39800.0,12,2,0.063,0,Rent,Home improvement,0
4654,29,59300.0,2.1,757,15700.0,60,9,0.048,1,Rent,Car,0
4655,24,91100.0,2.4,685,65300.0,24,3,0.368,1,Rent,Debt consolidation,1
4656,28,25200.0,3.9,633,14200.0,36,5,0.055,0,Rent,Medical,0
4657,25,65200.0,0.0,669,18400.0,36,3,0.245,0,Rent,Medical,0
4658,48,,12.5,636,24600.0,12,4,0.23,1,Mortgage,Education,0
4659,40,44700.0,8.9,787,30000.0,60,4,0.14,1,Mortgage,Home improvement,0
4660,44,45800.0,12.1,750,13400.0,36,5,0.44,0,Rent,Home improvement,0
4661,62,60400.0,14.0,663,5500.0,24,3,0.118,0,Mortgage,Car,0
4662,48,58200.0,,596,46100.0,36,3,0.167,0,Rent,Car,1
4663,26,65600.0,7.3,793,36100.0,36,3,0.141,0,Mortgage,Business,0
4664,37,64900.0,13.8,681,45100.0,12,4,0.355,0,Mortgage,Car,0
4665,34,30000.0,10.2,660,16900.0,36,8,0.174,0,Rent,Medical,0
4666,61,80400.0,13.7,794,39300.0,36,4,0.175,0,Mortgage,Business,0
4667,34,87900.0,7.8,629,61900.0,48,5,0.138,0,Rent,Debt consolidation,0
4668,25,53800.0,,644,4200.0,36,5,0.104,0,Mortgage,Home improvement,0
4669,57,23200.0,16.5,652,7300.0,36,5,0.03,1,Rent,Debt consolidation,0
4670,40,46300.0,6.5,565,27000.0,24,8,0.31,0,Rent,Medical,1
4671,23,54000.0,0.0,695,46000.0,24,7,0.206,0,Rent,Home improvement,1
4672,54,27700.0,13.4,609,10700.0,48,3,0.105,0,Mortgage,Business,0
4673,29,40900.0,6.6,624,36000.0,36,1,0.282,0,Mortgage,Home improvement,0
4674,64,24200.0,19.3,614,16700.0,24,7,0.163,0,Rent,Debt consolidation,0
4675,62,66400.0,18.8,623,30700.0,24,6,0.384,0,Rent,Car,0
4676,37,53300.0,8.2,603,22100.0,36,5,0.373,1,Rent,Home improvement,0
4677,47,21500.0,12.8,690,3400.0,36,2,0.136,0,Own,Debt consolidation,0
4678,48,58400.0,13.6,658,33500.0,36,4,0.081,0,Mortgage,Education,0
4679,52,47700.0,12.8,674,4500.0,36,4,0.379,0,Own,Debt consolidation,0
4680,21,63500.0,1.4,850,26300.0,36,5,0.306,1,Mortgage,Debt consolidation,0
4681,35,40300.0,12.0,658,10200.0,12,5,0.142,0,Rent,Debt consolidation,0
4682,27,,4.0,718,28300.0,36,2,0.339,0,Mortgage,Car,1
4683,54,33300.0,14.5,727,11900.0,24,4,0.296,2,Mortgage,Medical,0
4684,21,37500.0,1.5,665,17500.0,60,5,0.129,0,Own,Medical,1
4685,45,49500.0,10.1,692,18300.0,24,5,0.46,0,Mortgage,Education,0
4686,56,52800.0,13.9,672,8800.0,36,2,0.206,0,Mortgage,Education,0
4687,68,44600.0,20.6,686,15600.0,36,6,0.156,0,Mortgage,Debt consolidation,0
4688,33,39700.0,4.5,623,28300.0,36,3,0.155,0,Own,Education,1
4689,18,41100.0,0.0,630,23800.0,60,4,0.286,0,Rent,Education,0
4690,56,171800.0,12.8,671,72500.0,36,2,0.193,0,Own,Medical,0
4691,18,33300.0,0.0,512,24900.0,24,4,0.427,0,Rent,Car,0
4692,21,37100.0,,790,2000.0,36,2,0.14,0,Rent,Medical,0
4693,70,254500.0,20.2,843,191500.0,48,2,0.217,0,Rent,Car,0
4694,63,60500.0,12.0,684,6100.0,60,4,0.276,0,Rent,Car,0
4695,55,24600.0,16.6,723,19400.0,36,5,0.134,0,Mortgage,Debt consolidation,0
4696,62,74700.0,18.0,756,63900.0,36,6,0.473,1,Rent,Debt consolidation,1
4697,21,31100.0,0.0,564,23200.0,24,6,0.374,0,Rent,Home improvement,0
4698,22,77200.0,3.9,744,5100.0,60,3,0.091,0,Rent,Debt consolidation,0
4699,33,44100.0,1.8,636,21900.0,48,1,0.414,0,Rent,Medical,1
4700,19,39300.0,1.0,850,29700.0,24,0,0.426,0,Mortgage,Education,0
4701,65,109600.0,18.6,655,56300.0,36,6,0.134,0,Rent,Debt consolidation,0
4702,20,65100.0,0.0,743,23200.0,36,5,0.411,0,Own,Education,0
4703,46,79700.0,11.7,656,35900.0,24,10,0.135,0,Rent,Education,0
4704,63,60900.0,16.8,846,7200.0,48,1,0.162,0,Mortgage,Home improvement,0
4705,56,39300.0,13.5,629,18500.0,48,3,0.057,1,Own,Home improvement,0
4706,30,66500.0,2.6,763,4900.0,24,6,0.3,0,Rent,Home improvement,0
4707,42,89700.0,9.2,720,53600.0,60,3,0.254,1,Mortgage,Debt consolidation,0
4708,47,52400.0,10.1,702,20000.0,60,8,0.323,0,Mortgage,Home improvement,0
4709,58,120700.0,10.4,688,25700.0,24,4,0.219,0,Mortgage,Business,0
4710,40,75000.0,12.6,617,4900.0,36,3,0.237,0,Own,Car,0
4711,33,,5.3,463,45400.0,60,1,0.459,0,Rent,Debt consolidation,1
4712,60,55600.0,14.6,756,29100.0,36,2,0.275,0,Mortgage,Car,0
